Listening to port 4567
Connected!!!
1	0.7598	0	-8.0554	0
2	0.7598	0.438	-0.458919	0
3	0.7598	1.314	-0.460439	-25
4	0.7598	1.752	-0.461958	-11.0367
5	0.7598	2.19	-0.463478	-11.0746
6	0.7598	3.066	-0.464998	-11.1126
7	0.7598	3.504	-0.466517	-11.1506
8	0.7598	4.38	-0.468037	-11.2266
9	0.7598	4.818	-0.469556	-11.2266
10	0.7598	5.256	-0.471076	-11.2646
11	0.7598	6.132	-0.472596	-11.3026
12	0.7599	6.57	-0.475175	-11.3406
13	0.7591	4.9116	-0.467214	-11.4431
14	0.7585	3.2381	-0.470371	-11.4431
15	0.7576	1.8679	-0.468346	-11.244
16	0.7556	1.0469	-0.457657	-11.2723
17	0.7546	1.5593	-0.468566	-11.2723
18	0.7534	1.9315	-0.467353	-11.0051
19	0.7521	2.0908	-0.467077	-11.2778
20	0.7507	2.0899	-0.466739	-11.2475
21	0.7492	2.008	-0.466337	-11.2406
22	0.7476	1.8848	-0.465872	-11.2321
23	0.7441	1.7122	-0.44626	-11.2105
24	0.7421	1.7204	-0.461545	-11.2105
25	0.7401	1.7863	-0.461825	-10.7202
26	0.7379	1.8762	-0.459981	-11.1023
27	0.7356	2.0057	-0.459072	-11.1093
28	0.7331	2.1292	-0.457038	-11.0632
29	0.7276	2.3523	-0.425193	-10.9896
30	0.7246	2.4953	-0.449842	-10.9896
31	0.7215	2.6095	-0.448425	-10.1935
32	0.7146	2.8879	-0.407715	-10.7743
33	0.7108	3.0376	-0.437856	-10.7743
34	0.7027	3.3353	-0.391402	-10.5101
35	0.6983	3.5007	-0.427158	-10.5101
36	0.6937	3.6697	-0.423786	-9.3487
37	0.6836	4.0017	-0.364093	-10.2426
38	0.6781	4.1769	-0.408149	-10.1583
39	0.6725	4.3561	-0.405134	-8.666
40	0.6602	4.7261	-0.332074	-9.692
41	0.6536	4.9181	-0.386422	-9.692
42	0.6468	5.1164	-0.381635	-7.8655
43	0.632	5.5227	-0.294019	-9.1045
44	0.624	5.7326	-0.358467	-9.1045
45	0.6159	5.9487	-0.353839	-6.9141
46	0.5984	6.39	-0.250536	-8.5253
47	0.5888	6.6173	-0.324953	-8.4096
48	0.5793	6.8471	-0.321412	-5.8271
49	0.5587	7.3016	-0.199169	-7.599
50	0.5483	7.5296	-0.296026	-4.5429
51	0.5378	7.7571	-0.289802	-4.5429
52	0.5266	7.9816	-0.277135	-6.9643
53	0.5148	8.2064	-0.265084	-6.8087
54	0.4895	8.6558	-0.115883	-6.492
55	0.4761	8.8801	-0.227796	-6.1908
56	0.463	9.1035	-0.223862	-2.4608
57	0.4493	9.3267	-0.21054	-5.2586
58	0.4351	9.5496	-0.19789	-5.1602
59	0.4054	9.9949	-0.0258812	-4.5109
60	0.3898	10.2169	-0.158301	-4.5109
61	0.3747	10.4349	-0.15499	-0.2107
62	0.3591	10.6554	-0.141348	-3.5212
63	0.3431	10.8758	-0.128435	-3.4384
64	0.3266	11.096	-0.114188	-3.0974
65	0.2924	11.6141	0.0827474	-2.7745
66	0.275	11.6199	-0.0753626	-2.4184
67	0.2582	12.0824	-0.071799	2.505
68	0.2415	11.9513	-0.063262	-1.4477
69	0.2089	12.5349	0.11488	-1.3586
70	0.1949	12.9252	-0.0631096	-1.1452
71	0.186	12.8956	-0.109142	3.3083
72	0.1835	13.3223	-0.172009	-1.1414
73	0.1767	13.3929	-0.125282	-2.2922
74	0.1302	13.7547	0.299358	-2.6957
75	0.1112	14.1504	0.0355352	7.9203
76	0.0964	14.1725	0.0022224	7.9203
77	0.0832	14.5812	-0.006024	1.3247
78	0.0714	14.5225	-0.0130868	0.4919
79	0.0601	15.0143	-0.011427	0.2857
80	0.0495	14.9318	-0.012166	0.1092
81	0.0278	15.391	0.111798	0.1322
82	0.0175	15.8425	0.0039434	3.2313
83	0.0078	15.8033	0.0037478	3.2313
84	-0.0023	16.2594	0.0138124	0.5349
85	-0.0125	16.2272	0.0209574	0.53
86	-0.0229	16.6754	0.0292432	0.7816
87	-0.0331	16.6514	0.0334294	0.9603
88	-0.0537	17.0753	0.149897	1.2721
89	-0.0639	17.4994	0.0521446	1.2721
90	-0.0732	17.4931	0.048871	4.1838
91	-0.0824	17.9025	0.0535558	1.7399
92	-0.1004	18.3085	0.152557	1.7752
93	-0.1091	18.3327	0.0649948	1.7752
94	-0.1169	18.7085	0.0609086	4.2502
95	-0.1244	18.7451	0.0626574	2.0612
96	-0.1318	19.1106	0.066361	1.959
97	-0.1388	19.161	0.0668386	2.0028
98	-0.1456	19.5111	0.0692098	2.0954
99	-0.1521	19.574	0.070414	2.1073
100	-0.1582	19.91	0.0703904	2.1666
101	-0.1695	20.307	0.129509	2.1961
102	-0.1745	20.3941	0.0698584	2.1961
103	-0.1788	20.7003	0.065796	3.6741
104	-0.1826	20.7993	0.0634412	2.1828
105	-0.1861	21.0939	0.0629134	2.0812
106	-0.1892	21.2056	0.0611518	2.0224
107	-0.1942	21.6101	0.0835402	1.9651
108	-0.1961	21.8758	0.0540724	1.9651
109	-0.1974	22.0123	0.0492472	2.5248
110	-0.1984	22.2639	0.047244	1.7881
