Listening to port 4567
Connected!!!
1	0.7598	0	-15.2416	0
2	0.7598	0.438	-0.0456184	0
3	0.7598	1.314	-0.0456336	-25
4	0.7598	1.752	-0.0456488	-0.7041
5	0.7598	2.19	-0.045664	-0.7045
6	0.7598	3.066	-0.0456792	-0.7049
7	0.7598	3.504	-0.0456944	-0.7053
8	0.7598	3.942	-0.0457096	-0.7056
9	0.7598	4.818	-0.0457248	-0.7064
10	0.7598	5.256	-0.04574	-0.7064
11	0.7598	5.694	-0.0457552	-0.7068
12	0.7598	6.132	-0.0457704	-0.7072
13	0.7599	6.57	-0.0477915	-0.7075
14	0.7599	6.7858	-0.0458067	-0.7079
15	0.7596	3.2872	-0.0398039	-0.7585
16	0.7595	1.8756	-0.0438131	-0.7088
17	0.7593	0.8916	-0.0418163	-0.5588
18	0.7592	1.0741	-0.0438255	-0.659
19	0.759	1.5753	-0.0418287	-0.6091
20	0.7587	2.0602	-0.0398259	-0.6094
21	0.7585	2.0523	-0.041829	-0.5593
22	0.7583	1.9636	-0.0418322	-0.5593
23	0.7581	1.8275	-0.0418354	-0.6094
24	0.7579	1.6936	-0.0418385	-0.6095
25	0.7577	1.6131	-0.0418417	-0.6096
26	0.7574	1.6008	-0.0398388	-0.6096
27	0.7572	1.6499	-0.041842	-0.6097
28	0.7566	1.8408	-0.0338211	-0.6097
29	0.7563	1.9589	-0.0398182	-0.6097
30	0.756	2.0336	-0.0398153	-0.4092
31	0.7557	2.1612	-0.0398124	-0.5591
32	0.7553	2.2657	-0.0378036	-0.5591
33	0.7549	2.3921	-0.0377947	-0.559
34	0.7546	2.5039	-0.0397917	-0.5088
35	0.7537	2.771	-0.0277528	-0.5585
36	0.7533	2.8654	-0.0377439	-0.2575
37	0.7528	3.0384	-0.0357289	-0.2575
38	0.7523	3.1508	-0.035714	-0.5073
39	0.7518	3.3269	-0.035699	-0.4569
40	0.7513	3.451	-0.035684	-0.4565
41	0.7507	3.6142	-0.0336631	-0.4561
42	0.7501	3.7759	-0.0336421	-0.4558
43	0.7488	4.0998	-0.019579	-0.4047
44	0.7482	4.2693	-0.033558	-0.4047
45	0.7475	4.4437	-0.031531	-0.0531
46	0.7468	4.6227	-0.0315039	-0.4026
47	0.7461	4.8063	-0.0314768	-0.3519
48	0.7445	5.1869	-0.0133957	-0.3506
49	0.7436	5.3839	-0.0273566	-0.3506
50	0.7428	5.5852	-0.0293234	0.1014
51	0.742	5.791	-0.0292903	-0.2476
52	0.7401	6.2154	-0.00719107	-0.2959
53	0.7392	6.4342	-0.0271519	-0.2959
54	0.7382	6.6572	-0.0251066	0.2566
55	0.7372	6.8845	-0.0250614	-0.2425
56	0.7362	7.1126	-0.0250161	-0.1913
57	0.7351	7.3402	-0.0229648	-0.1902
58	0.7328	7.7941	0.00115855	-0.1891
59	0.7316	8.0203	-0.0207841	-0.1378
60	0.7305	8.246	-0.0227327	0.4653
61	0.7294	8.4714	-0.0226813	-0.0833
62	0.7282	8.6962	-0.0206238	-0.132
63	0.7269	8.9207	-0.0185604	-0.1307
64	0.7256	9.1447	-0.0184969	-0.0793
65	0.7229	9.5913	0.00965065	-0.0261
66	0.7217	9.8138	-0.0202918	0.6776
67	0.7206	10.0358	-0.0222402	0.6776
68	0.7193	10.2575	-0.0181766	-0.071
69	0.718	10.4788	-0.0181129	-0.1197
70	0.7167	10.6996	-0.0180493	-0.0181
71	0.7153	10.92	-0.0159796	-0.0165
72	0.7139	11.1399	-0.0159099	-0.0149
73	0.7109	11.6574	0.0162559	0.0386
74	0.7094	11.6639	-0.0136683	0.0386
75	0.7081	12.1583	-0.0176044	0.8427
76	0.7075	11.9271	-0.0315826	0.0946
77	0.7078	12.4075	-0.0496147	-0.0038
78	0.7092	12.6908	-0.0717129	-0.3532
79	0.7172	13.0345	-0.204207	-1.3565
80	0.7153	13.4078	-0.00610757	-4.6689
81	0.7131	13.3564	1.0172e-05	-4.6689
82	0.7124	13.8662	-0.0299621	0.2836
83	0.7131	13.6958	-0.0580183	0.4366
84	0.7148	14.2102	-0.0781346	-0.3127
85	0.7252	15.0482	-0.252773	-1.517
86	0.7341	15.5782	-0.223322	-1.517
87	0.7355	15.8287	-0.0734205	-5.883
88	0.7364	16.2482	-0.0634893	-1.3992
89	0.7368	16.4462	-0.053528	-1.3992
90	0.7373	16.6695	-0.0555727	-1.1509
91	0.7378	16.8561	-0.0556175	-0.9019
92	0.7383	17.0851	-0.0556623	-0.953
93	0.7391	17.4975	-0.061725	-0.9552
94	0.7394	17.6954	-0.0517578	-0.9552
95	0.7396	17.909	-0.0497846	-1.1068
96	0.7397	18.1114	-0.0478054	-0.8576
97	0.7397	18.3191	-0.0458202	-0.8083
98	0.7396	18.5249	-0.043829	-0.7588
99	0.7394	18.7283	-0.0418318	-0.7092
100	0.7388	19.1363	-0.0338106	-0.6095
101	0.7383	19.3436	-0.0357953	-0.6095
102	0.7378	19.5428	-0.0357801	-0.4089
103	0.7372	19.7497	-0.0337588	-0.4586
104	0.7358	20.1538	-0.0176896	-0.4582
105	0.735	20.3509	-0.0296562	-0.4076
106	0.7341	20.5562	-0.0276169	-0.0059
107	0.7333	20.7523	-0.0295836	-0.3051
108	0.7313	21.1521	-0.00547822	-0.3033
109	0.7304	21.3553	-0.0274388	0.2994
110	0.7294	21.5498	-0.0253934	-0.2496
111	0.7283	21.7521	-0.023342	-0.2496
112	0.7272	21.9462	-0.0232905	-0.1985
113	0.726	22.1471	-0.0212331	-0.1472
114	0.7248	22.3406	-0.0211755	-0.1459
115	0.7235	22.5403	-0.019112	-0.0945
116	0.7222	22.7334	-0.0190485	-0.0931
117	0.7208	22.9317	-0.0169789	-0.0415
118	0.7195	23.1244	-0.0189153	-0.0399
119	0.7181	23.3213	-0.0168456	0.0119
120	0.7152	23.7092	0.0133141	0.0152
121	0.7138	23.9014	-0.0166162	0.0152
122	0.7125	24.0953	-0.0185525	0.7692
123	0.7113	24.2869	-0.0204947	0.0209
124	0.71	24.48	-0.0184309	-0.0275
125	0.7086	24.6713	-0.0163611	-0.076
126	0.7073	24.8632	-0.0182972	-0.0244
127	0.7059	25.0539	-0.0162273	0.0273
128	0.7045	25.2448	-0.0161574	-0.0211
129	0.7017	25.625	0.0119966	0.0324
130	0.7003	25.8144	-0.0159335	0.0324
131	0.6991	26.0033	-0.0198754	0.7362
132	0.6979	26.1919	-0.0198174	0.038
133	0.6966	26.3803	-0.0177533	-0.0606
134	0.694	26.7557	0.0083888	-0.0075
135	0.6928	26.9429	-0.0195531	-0.0075
136	0.6916	27.1295	-0.0194949	0.6461
137	0.6905	27.3158	-0.0214427	-0.0525
138	0.6893	27.5018	-0.0193845	-0.051
139	0.6881	27.6874	-0.0193262	-0.0997
140	0.6857	28.0574	0.00480404	-0.0468
141	0.6845	28.2419	-0.0191377	-0.0468
142	0.6834	28.4258	-0.0210853	0.5564
143	0.6823	28.6095	-0.021033	-0.0421
144	0.6812	28.7928	-0.0209806	-0.0908
145	0.68	28.9757	-0.0189222	-0.0895
146	0.6777	29.3404	0.00320226	-0.0882
147	0.6765	29.5222	-0.0187393	-0.0367
148	0.6754	29.7035	-0.0206868	0.5164
149	0.6743	29.8845	-0.0206343	-0.0321
150	0.6721	30.2454	0.00148429	-0.0808
151	0.671	30.4253	-0.0204631	-0.0795
152	0.67	30.6048	-0.0224165	0.4734
153	0.6679	30.9627	-0.000303888	-0.1241
154	0.6668	31.1411	-0.0202512	-0.1241
155	0.6658	31.3191	-0.0222045	0.4287
156	0.6648	31.4968	-0.0221578	-0.0699
157	0.6638	31.6741	-0.0221111	-0.1188
158	0.6617	32.0276	1.654e-06	-0.1176
159	0.6606	32.2038	-0.0199456	-0.1164
160	0.6596	32.3796	-0.0218987	0.4364
161	0.6586	32.555	-0.0218519	-0.0623
162	0.6587	32.9049	-0.0438711	-0.1111
163	0.6617	33.0792	-0.102064	-0.11
164	0.6665	33.2531	-0.138366	-0.6604
165	0.6723	33.425	-0.158727	-2.1153
166	0.6873	33.762	-0.343641	-3.5318
167	0.6961	33.9298	-0.220183	-3.5318
168	0.7031	34.0765	-0.184617	-8.1547
169	0.7083	34.2343	-0.148943	-5.0682
170	0.7118	34.4041	-0.115167	-4.1791
171	0.7138	34.5734	-0.0853015	-3.2872
172	0.7146	34.7445	-0.0613638	-2.4428
173	0.7143	34.9153	-0.0393601	-1.6962
174	0.7111	35.2557	0.0188177	-0.5477
175	0.7088	35.4235	0.00094151	0.9068
176	0.7063	35.5904	0.00507738	0.9068
177	0.7034	35.7583	0.0132373	0.4599
178	0.7002	35.9262	0.0194153	0.5633
179	0.6968	36.0935	0.0236054	0.7673
180	0.6933	36.2604	0.0258015	0.9217
181	0.6897	36.427	0.0280037	1.0265
182	0.686	36.5933	0.030212	1.0814
183	0.6825	36.7593	0.0264083	1.1364
184	0.6756	37.0905	0.0948088	1.0965
185	0.673	37.2531	0.00895137	2.8066
186	0.6712	37.4149	-0.00695405	2.8066
187	0.6695	37.5793	-0.00886544	0.6601
188	0.668	37.7441	-0.0127888	0.2625
189	0.6666	37.9084	-0.0147181	0.2147
190	0.6652	38.0723	-0.0146474	0.1166
191	0.6639	38.2359	-0.0165827	0.0684
192	0.6627	38.3992	-0.018524	0.0701
193	0.6616	38.5621	-0.0204712	0.0218
194	0.6606	38.7248	-0.0224244	-0.0268
195	0.6585	39.0489	-0.000311582	-0.1243
196	0.6575	39.2105	-0.0222647	-0.1243
197	0.6567	39.3718	-0.0262299	0.4285
198	0.656	39.5327	-0.028201	-0.1203
199	0.6552	39.6933	-0.0261661	-0.2194
200	0.6543	39.8536	-0.0241252	-0.2687
201	0.6526	40.1731	-0.00803623	-0.1668
202	0.6518	40.3324	-0.0260013	-0.1668
203	0.651	40.4913	-0.0259663	0.2354
204	0.6501	40.65	-0.0239253	-0.2137
205	0.6493	40.8082	-0.0258903	-0.2128
206	0.6474	41.1239	-0.00378922	-0.2109
207	0.6464	41.2812	-0.0217421	-0.2109
