Listening to port 4567
Connected!!!
1	0.7598	0	-15.6671	0
2	0.7598	0.438	-0.486272	0
3	0.7598	1.314	-0.501468	-25
4	0.7598	1.752	-0.516664	-11.7205
5	0.7598	2.19	-0.53186	-12.1004
6	0.7598	2.628	-0.547056	-12.4803
7	0.7598	3.066	-0.562252	-12.8602
8	0.7598	3.942	-0.577448	-13.2401
9	0.7598	4.38	-0.592644	-13.62
10	0.7598	4.818	-0.60784	-13.9999
11	0.7598	5.256	-0.623036	-14.3798
12	0.7598	5.694	-0.638232	-14.7597
13	0.7598	6.132	-0.653428	-15.1396
14	0.7599	6.57	-0.670686	-15.5195
15	0.7597	6.7858	-0.67976	-15.8994
16	0.7578	3.2562	-0.659776	-16.5577
17	0.7566	1.8558	-0.688188	-16.5577
18	0.7552	1.0202	-0.698452	-16.0581
19	0.7536	1.1889	-0.708564	-16.7684
20	0.752	1.5557	-0.722644	-17.025
21	0.7503	1.9037	-0.73463	-17.2778
22	0.7484	2.0473	-0.744458	-17.6298
23	0.7463	2.0794	-0.754124	-17.9294
24	0.7415	1.8727	-0.712074	-18.4168
25	0.7389	1.7626	-0.769292	-18.4168
26	0.7361	1.7051	-0.778334	-17.3655
27	0.7331	1.7159	-0.787196	-18.796
28	0.7298	1.7785	-0.793812	-19.022
29	0.7263	1.8779	-0.802238	-19.2436
30	0.7224	2.0039	-0.806346	-19.409
31	0.7182	2.127	-0.81219	-19.6196
32	0.7088	2.393	-0.716726	-19.8684
33	0.7037	2.4758	-0.81374	-19.8684
34	0.6984	2.6424	-0.820528	-17.4818
35	0.6927	2.7617	-0.822962	-19.9072
36	0.6864	2.9158	-0.82091	-20.0769
37	0.6798	3.0228	-0.824546	-20.1377
38	0.6727	3.1951	-0.82374	-20.0864
39	0.6571	3.4947	-0.657522	-20.1773
40	0.6486	3.636	-0.807394	-20.1572
41	0.6402	3.8084	-0.817158	-16.0017
42	0.6311	3.9722	-0.81032	-19.7485
43	0.6213	4.1351	-0.802866	-19.9926
44	0.5998	4.4839	-0.567962	-19.6353
45	0.5891	4.674	-0.789324	-13.7627
46	0.5784	4.8667	-0.794472	-13.7627
47	0.5665	5.0469	-0.774662	-19.2968
48	0.5535	5.2354	-0.755932	-19.4255
49	0.5397	5.4326	-0.742446	-18.9302
50	0.5251	5.6367	-0.728188	-18.462
51	0.5098	5.8462	-0.715204	-18.1248
52	0.4767	6.2801	-0.348878	-17.4438
53	0.459	6.5031	-0.655438	-17.4438
54	0.4422	6.7299	-0.672202	-8.2856
55	0.4243	6.95	-0.647948	-15.9496
56	0.4051	7.1703	-0.61853	-16.3687
57	0.385	7.3935	-0.59617	-15.7624
58	0.342	7.8448	-0.11921	-14.4679
59	0.3191	8.0698	-0.513852	-14.4679
60	0.2977	8.2775	-0.536966	-2.5439
61	0.2752	8.4962	-0.50697	-12.41
62	0.2515	8.7155	-0.47378	-12.9878
63	0.2266	8.9374	-0.439372	-12.2379
64	0.1742	9.3853	0.138584	-10.548
65	0.1467	9.6087	-0.34585	-10.548
66	0.121	9.7895	-0.36885	3.9009
67	0.0942	10.0088	-0.332654	-8.2099
68	0.0664	10.2282	-0.297302	-8.7849
69	0.0376	10.4492	-0.260774	-7.88
70	-0.0223	10.8922	0.397612	-6.083
71	-0.0533	11.113	-0.160722	-6.083
72	-0.0824	11.2705	-0.179614	10.3766
73	-0.1123	11.5538	-0.143428	-3.5817
74	-0.1426	11.6014	-0.114396	-4.054
75	-0.1741	12.0602	-0.068014	-3.1494
76	-0.2367	12.3384	0.59628	-1.264
77	-0.2682	12.6029	-0.001456	-1.264
78	-0.2973	12.6084	-0.02605	15.3433
79	-0.3271	12.913	0.012372	0.3999
80	-0.3584	13.174	0.06832	-0.2149
81	-0.4045	13.3336	0.40007	0.7456
82	-0.442	13.5914	0.25941	10.4381
83	-0.4632	14.062	-0.044606	6.9216
84	-0.4841	13.998	-0.028384	6.9216
85	-0.507	14.4323	0.035496	-0.6788
86	-0.5307	14.507	0.07633	-0.2733
87	-0.555	14.8389	0.11401	1.3237
88	-0.579	14.9175	0.13399	2.3446
89	-0.6027	15.2073	0.154264	3.2866
90	-0.626	15.3986	0.172764	3.7861
91	-0.6712	15.7991	0.651308	4.7554
92	-0.6933	16.0587	0.216434	4.7554
93	-0.7123	16.111	0.18008	16.719
94	-0.7311	16.4821	0.201982	5.8472
95	-0.7494	16.4999	0.21795	4.9383
96	-0.7674	16.9109	0.238098	5.4859
97	-0.8013	17.322	0.592464	6.3888
98	-0.8013	17.322	-0.06951	6.3888
99	-0.8297	17.6203	0.532124	-1.3014
100	-0.8417	17.6823	0.228158	13.7394
101	-0.8531	17.9901	0.24006	6.1403
102	-0.8637	18.0818	0.247694	6.1403
103	-0.8736	18.412	0.257106	6.4378
104	-0.8825	18.4785	0.260096	6.6287
105	-0.8904	18.8238	0.262644	6.864
106	-0.8972	18.8816	0.262668	6.9387
107	-0.9029	19.228	0.262146	7.0024
108	-0.9135	20.0255	0.384776	6.99
109	-0.9109	20.4207	0.137434	6.99
110	-0.902	20.8046	0.024134	3.8722
111	-0.8975	20.9083	0.127384	1.0397
112	-0.8932	21.1904	0.146668	1.0397
113	-0.8881	21.3096	0.14537	3.6209
114	-0.882	21.5828	0.13935	4.103
115	-0.8749	21.7144	0.132588	4.0706
116	-0.8669	21.9736	0.127126	3.9201
117	-0.8579	22.1165	0.118884	3.751
118	-0.8371	22.5164	-0.112854	3.4084
119	-0.8143	22.9054	-0.150248	-2.385
120	-0.804	23.116	0.109652	-2.385
121	-0.7947	23.2794	0.139966	-3.3199
122	-0.7843	23.4854	0.127412	3.1776
123	-0.7598	23.8627	-0.154092	3.6216
124	-0.7458	24.0463	0.062424	3.6216
125	-0.7328	24.2354	0.08928	-3.416
126	-0.719	24.4164	0.07938	1.9969
127	-0.7044	24.6158	0.068708	2.6683
128	-0.6725	24.9957	-0.282982	2.154
129	-0.6555	25.1823	0.017928	2.154
130	-0.6403	25.3513	0.057614	-6.6382
131	-0.6247	25.5246	0.052748	0.8845
132	-0.5912	25.9053	-0.313528	1.755
133	-0.5735	26.0994	0.003322	1.755
134	-0.5578	26.2577	0.045058	-7.4019
135	-0.5252	26.6286	-0.301998	1.5628
136	-0.508	26.8095	0.005842	1.5628
137	-0.4797	27.1325	-0.223544	-7.1136
138	-0.4663	27.3181	0.075742	0.5824
139	-0.4544	27.4955	0.10769	-5.1523
140	-0.428	27.8528	-0.18959	2.3299
141	-0.4134	28.031	0.045918	3.1286
142	-0.4	28.206	0.069878	-4.3034
143	-0.3717	28.5689	-0.237668	1.5843
144	-0.3566	28.7495	0.024404	2.1833
145	-0.3294	29.0944	-0.227328	1.0464
146	-0.3153	29.2787	0.032518	1.0464
147	-0.3028	29.4475	0.063074	-5.2469
148	-0.2765	29.804	-0.223176	2.0132
149	-0.2624	29.9811	0.017612	2.0132
150	-0.2499	30.1497	0.04711	-5.1431
151	-0.2372	30.3193	0.040234	0.8766
152	-0.2103	30.664	-0.2557	1.4422
153	-0.1962	30.8301	-0.004236	1.4422
154	-0.184	30.9803	0.030124	-5.9562
155	-0.1717	31.1236	0.024178	0.3304
156	-0.1462	31.4277	-0.252198	1.1894
157	-0.1329	31.5786	-0.01352	1.0408
158	-0.1216	31.708	0.022132	-5.8686
159	-0.1103	31.834	0.017558	0.0983
160	-0.0869	32.1006	-0.236744	0.8753
161	-0.0731	32.229	-0.051562	0.8753
162	-0.0592	32.3443	-0.060718	-5.4823
163	-0.0438	32.4546	-0.099082	-0.8527
164	-0.027	32.5764	-0.136622	-1.0816
165	0.011	32.801	-0.583642	-2.0407
166	0.0313	32.9112	-0.242448	-2.9792
167	0.0655	33.0304	-0.542278	-5.6249
168	0.0794	33.1341	-0.146206	-5.6249
169	0.089	33.1798	-0.067746	-13.1206
170	0.1039	33.3627	-0.184764	-1.2573
171	0.1098	33.4551	-0.0105	-1.2573
172	0.1137	33.5499	0.024886	-4.1828
173	0.1169	33.6336	0.034628	0.1738
174	0.1225	33.7978	-0.019182	1.0585
175	0.1249	33.8796	0.04088	1.302
176	0.1267	33.9605	0.049266	-0.0432
177	0.1285	34.0341	0.045616	1.4583
178	0.1321	34.1795	0.004814	1.5767
179	0.1341	34.2501	0.032932	1.5767
180	0.1358	34.322	0.035196	0.5567
181	0.1377	34.387	0.027302	1.2596
182	0.1397	34.4535	0.021308	1.3162
183	0.144	34.5803	-0.030152	0.969
184	0.1463	34.6413	0.005542	0.969
185	0.1485	34.7027	0.003252	-0.3175
186	0.1507	34.7583	-0.001082	0.5749
187	0.1529	34.8155	-0.00546	0.5176
188	0.1577	34.9239	-0.063494	0.2998
189	0.1597	34.9752	-0.011888	-1.151
190	0.1613	35.0217	-0.008074	-1.151
191	0.1629	35.07	-0.012292	0.1391
192	0.1646	35.1184	-0.018604	0.2345
193	0.1661	35.1654	-0.018826	0.129
194	0.1677	35.211	-0.02514	-0.0288
195	0.1692	35.2555	-0.027424	-0.0343
196	0.1706	35.2987	-0.029676	-0.1922
197	0.1731	35.3816	-0.056638	-0.2493
198	0.1742	35.4227	-0.032782	-0.3056
199	0.175	35.462	-0.030762	-0.9796
200	0.1756	35.4982	-0.030634	-0.3832
201	0.1763	35.5707	-0.03658	-0.3295
202	0.1764	35.6056	-0.028168	-0.4782
203	0.1763	35.6372	-0.027634	-0.4782
204	0.176	35.6696	-0.026974	-0.2679
205	0.1756	35.7017	-0.028246	-0.2545
206	0.175	35.733	-0.027386	-0.238
207	0.1743	35.7635	-0.028452	-0.2698
208	0.1724	35.8219	-0.00676	-0.275
209	0.1712	35.8499	-0.023464	-0.275
210	0.1699	35.878	-0.024082	0.2673
211	0.1686	35.9034	-0.026674	-0.1503
212	0.1671	35.9295	-0.025116	-0.1657
213	0.1655	35.9546	-0.025466	-0.2305
214	0.1638	35.9791	-0.025722	-0.1916
215	0.1599	36.0261	0.01742	-0.2067
216	0.1578	36.0486	-0.020476	-0.2067
217	0.1558	36.0709	-0.024392	0.8718
218	0.1538	36.0912	-0.026268	-0.0756
219	0.1516	36.1123	-0.02398	-0.1735
220	0.1475	36.1521	0.01353	-0.1632
221	0.1478	36.171	-0.077606	0.7746
222	0.1511	36.1882	-0.142608	0.7746
223	0.1575	36.205	-0.211598	-1.5038
224	0.1612	36.2183	-0.163042	-3.1289
225	0.1675	36.2247	-0.222172	-4.8536
226	0.183	36.2424	-0.419132	-5.118
227	0.1884	36.249	-0.22414	-5.118
228	0.1903	36.23	-0.159086	-10.042
229	0.1899	36.2303	-0.116644	-5.1672
230	0.1878	36.2479	-0.08514	-3.5408
231	0.1841	36.2648	-0.054602	-2.4798
232	0.173	36.2978	0.096598	-0.9287
233	0.1658	36.3132	0.019602	-0.9287
234	0.1588	36.3211	0.016626	2.8513
235	0.1514	36.33	0.026038	0.9264
236	0.1436	36.3438	0.035846	0.852
237	0.1356	36.3562	0.041934	1.0873
238	0.1194	36.38	0.213266	1.4847
239	0.1128	36.377	0.02297	5.768
240	0.1077	36.3697	-0.006124	5.768
241	0.1029	36.3789	-0.011302	1.0106
242	0.0982	36.3928	-0.012446	0.2832
243	0.0935	36.4055	-0.011496	0.1538
244	0.0888	36.4178	-0.010452	0.1252
245	0.0842	36.4297	-0.011376	0.1489
246	0.0752	36.4526	0.08052	0.1519
247	0.0708	36.4637	-0.010256	0.1519
248	0.0671	36.473	-0.023378	2.4493
249	0.0636	36.4824	-0.02655	0.1799
250	0.0601	36.4928	-0.025652	-0.1481
251	0.0567	36.5025	-0.026746	-0.2274
252	0.0499	36.5215	0.044336	-0.2323
253	0.0465	36.5306	-0.022554	-0.2323
254	0.0436	36.5391	-0.031686	1.5447
255	0.0407	36.5472	-0.03076	-0.1275
256	0.0379	36.5558	-0.031838	-0.3558
257	0.035	36.5639	-0.028798	-0.3327
258	0.0291	36.5796	0.03416	-0.3596
259	0.0261	36.5874	-0.022562	-0.2836
260	0.0235	36.5945	-0.029472	1.2903
261	0.021	36.6012	-0.030392	-0.1277
262	0.0158	36.6151	0.026412	-0.3235
263	0.0131	36.6218	-0.02223	-0.3235
264	0.0107	36.6281	-0.027004	1.0966
265	0.0084	36.634	-0.027792	-0.1194
266	0.0037	36.6462	0.022954	-0.2388
267	0.0013	36.6522	-0.021632	-0.2585
268	-0.0008	36.6577	-0.026356	1.0102
269	-0.005	36.6684	0.018264	-0.2226
270	-0.0071	36.6736	-0.022334	-0.2226
271	-0.0089	36.6786	-0.027076	0.8929
272	-0.0108	36.6833	-0.02372	-0.122
273	-0.011	36.6882	-0.05738	-0.2406
274	-0.0117	36.6972	-0.046726	-0.9982
275	-0.0066	36.7011	-0.165654	-0.9982
276	0.0141	36.7054	-0.490356	-0.7318
277	0.0344	36.6581	-0.495224	-11.8226
278	0.04	36.5958	-0.205384	-11.8226
279	0.0414	36.5449	-0.123052	-11.9443
280	0.0407	36.5388	-0.081446	-4.6983
281	0.0342	36.5604	0.03777	-2.64
282	0.0286	36.5709	0.022558	-1.5998
283	0.0227	36.5753	0.031644	1.3806
284	0.0095	36.5826	0.185374	1.2274
285	0.0024	36.5872	0.067586	1.2274
286	-0.0037	36.579	0.05132	5.0707
287	-0.0096	36.5779	0.051052	2.126
288	-0.021	36.5905	0.168312	1.7193
289	-0.0263	36.5969	0.050018	1.7126
290	-0.0305	36.5956	0.031148	4.6441
291	-0.0375	36.606	0.092098	1.6868
292	-0.0404	36.6124	0.012646	1.215
293	-0.0425	36.6178	-0.001244	2.7388
294	-0.0457	36.6303	0.02359	0.7525
295	-0.0469	36.6366	-0.014752	0.4052
296	-0.0481	36.6486	-0.01307	0.0675
297	-0.0485	36.6543	-0.02786	0.0675
298	-0.0486	36.66	-0.032828	0.1096
299	-0.0487	36.6651	-0.031794	-0.2602
300	-0.0488	36.6752	-0.030758	-0.3844
301	-0.0488	36.6802	-0.031782	-0.3585
302	-0.0487	36.6851	-0.032868	-0.3326
303	-0.0487	36.6943	-0.029894	-0.3582
304	-0.0488	36.6989	-0.026858	-0.3854
305	-0.0489	36.7075	-0.02582	-0.2351
306	-0.0491	36.7118	-0.022718	-0.2351
307	-0.0492	36.716	-0.023674	-0.2092
308	-0.0495	36.7237	-0.018504	-0.1555
309	-0.0497	36.7275	-0.01939	-0.1555
310	-0.0499	36.7313	-0.018272	-0.0263
311	-0.0504	36.7383	-0.010964	-0.0205
312	-0.0506	36.7417	-0.015832	-0.0205
313	-0.0508	36.7451	-0.014696	0.1622
314	-0.051	36.7513	-0.013556	0.0689
315	-0.0511	36.7543	-0.014474	0.0689
316	-0.0512	36.7574	-0.01339	0.0974
317	-0.0513	36.763	-0.012304	0.1016
318	-0.0512	36.7657	-0.01534	0.1016
319	-0.0511	36.7684	-0.014378	0.1287
320	-0.0503	36.7735	-0.027852	0.0769
321	-0.0476	36.7759	-0.06652	0.0769
322	-0.0459	36.7783	-0.046622	-0.26
323	-0.026	36.7819	-0.422042	-0.7292
324	-0.0124	36.7839	-0.303954	-0.7292
325	0.0079	36.7132	-0.450292	-7.1625
326	0.0145	36.698	-0.180542	-7.1625
327	0.0172	36.6582	-0.104506	-10.821
328	0.0167	36.6589	-0.04054	-4.0772
329	0.0139	36.6634	0.006862	-2.1763
330	0.0051	36.6746	0.13204	-0.5772
331	-0.0004	36.6785	0.069348	0.6079
332	-0.01	36.6628	0.157308	3.7373
333	-0.0144	36.6623	0.056236	2.17
334	-0.0201	36.6518	0.086058	4.369
335	-0.0221	36.6547	0.0137	1.8422
336	-0.024	36.6621	0.01332	2.5878
337	-0.0244	36.6675	-0.015952	0.7788
338	-0.0245	36.6729	-0.021402	0.7693
339	-0.0245	36.6827	-0.022912	0.0375
340	-0.0244	36.6875	-0.024484	-0.0987
341	-0.0241	36.6965	-0.028182	-0.1758
342	-0.0239	36.7008	-0.025824	-0.1758
343	-0.0237	36.7052	-0.02547	-0.2682
344	-0.0234	36.7133	-0.027182	-0.2004
345	-0.0232	36.7173	-0.024838	-0.2004
346	-0.0231	36.7213	-0.022436	-0.2432
347	-0.0229	36.7287	-0.024098	-0.1246
348	-0.0228	36.7323	-0.021702	-0.1246
349	-0.0228	36.736	-0.019246	-0.1661
350	-0.0227	36.7427	-0.020852	-0.0448
351	-0.0226	36.746	-0.02046	-0.0448
352	-0.0226	36.7492	-0.018008	-0.085
353	-0.0226	36.7553	-0.017556	-0.0139
354	-0.0226	36.7582	-0.017104	-0.0139
355	-0.0226	36.7612	-0.016652	-0.0026
356	-0.0225	36.7666	-0.018262	0.02
357	-0.0225	36.7692	-0.015812	0.02
358	-0.0224	36.7718	-0.017424	-0.0202
359	-0.0224	36.7767	-0.014976	0.0007
360	-0.0223	36.7791	-0.01659	0.0007
361	-0.0222	36.7814	-0.016206	0.0619
362	-0.0221	36.7858	-0.015824	0.0312
363	-0.0219	36.7879	-0.017506	0.0312
364	-0.0217	36.7919	-0.017192	-0.0013
365	-0.0215	36.7939	-0.016882	-0.0013
366	-0.0205	36.8048	-0.033072	0.0143
367	-0.02	36.8084	-0.022972	0.0143
368	-0.019	36.8102	-0.033192	-0.3905
369	0.0471	36.8127	-1.37579	-0.3935
370	0.0315	36.814	0.266936	-0.3935
371	0.0268	36.7851	0.05122	-25
372	0.0717	36.6689	-0.969154	1.7168
373	0.0973	36.662	-0.60046	1.7168
374	0.1203	36.6331	-0.564666	-23.7925
375	0.1555	36.4308	-0.832896	-14.5752
376	0.1668	36.3564	-0.365012	-13.6803
377	0.1733	36.2898	-0.276378	-20.3861
378	0.1749	36.2592	-0.182836	-8.689
379	0.1704	36.2659	-0.061544	-6.4731
380	0.1545	36.3019	0.172906	-1.1023
381	0.1439	36.316	0.070388	-1.1023
382	0.1335	36.3104	0.069958	4.759
383	0.1227	36.3065	0.081984	2.196
384	0.1001	36.3239	0.329542	2.1853
385	0.0887	36.3332	0.110608	2.4859
386	0.0701	36.3081	0.264366	3.2015
387	0.0616	36.3217	0.066234	3.2015
388	0.055	36.3146	0.031094	7.0455
389	0.049	36.3237	0.021714	2.0922
390	0.0379	36.3531	0.129616	0.9792
391	0.0328	36.367	0.01202	0.9792
392	0.0289	36.3777	-0.010218	3.6767
393	0.022	36.402	0.053482	0.1809
394	0.0189	36.414	-0.021036	0.1809
395	0.0164	36.4261	-0.031864	1.7734
396	0.0142	36.4371	-0.036828	-0.0896
397	0.0099	36.4586	0.007554	-0.4844
398	0.0079	36.469	-0.037404	-0.4844
399	0.0061	36.4798	-0.040446	0.6252
400	0.0027	36.4993	-0.00646	-0.4988
401	0.0009	36.5091	-0.037398	-0.5748
402	-0.0007	36.5187	-0.040424	0.2748
403	-0.0039	36.5365	-0.006426	-0.4986
404	-0.0057	36.5454	-0.033232	-0.5743
405	-0.0073	36.5541	-0.036126	0.2757
406	-0.0107	36.5702	0.002128	-0.3945
407	-0.0125	36.5782	-0.028542	-0.4668
408	-0.0156	36.5931	-0.00037	0.4895
409	-0.0172	36.6004	-0.029066	-0.2772
410	-0.0185	36.6076	-0.033916	0.4271
411	-0.0212	36.6209	-0.003872	-0.2903
412	-0.0217	36.6276	-0.047138	-0.4116
413	0.0244	36.6341	-1.00729	0.3395
414	-0.0089	36.6457	0.600872	-0.7421
415	-0.0033	36.6199	-0.180422	-24.7458
416	0.0052	36.4587	-0.243626	15.4581
417	0.0178	36.4448	-0.333542	-5.6543
418	0.0211	36.4451	-0.149944	-5.6543
419	0.0216	36.4357	-0.094676	-7.9022
420	0.0205	36.4393	-0.062426	-3.3123
421	0.0153	36.4634	0.022388	-1.1243
422	0.0112	36.4747	0.002624	-1.1243
423	0.0069	36.484	0.009066	0.996
424	0.0022	36.492	0.019842	0.5019
425	-0.0081	36.5096	0.138184	0.9324
426	-0.0135	36.518	0.043694	0.9324
427	-0.018	36.5194	0.028754	3.8909
428	-0.0265	36.5331	0.114384	1.1552
429	-0.0305	36.5414	0.027394	1.1552
430	-0.0365	36.5528	0.071724	1.1212
431	-0.0391	36.5613	0.006066	1.1212
432	-0.0411	36.5681	-0.003912	2.2294
433	-0.0442	36.5834	0.020832	0.588
434	-0.0454	36.5911	-0.01554	0.3385
435	-0.047	36.6055	-0.00564	0.0478
436	-0.0477	36.6124	-0.022266	0.0478
437	-0.0484	36.6256	-0.020878	-0.1203
438	-0.0486	36.632	-0.029786	-0.1203
439	-0.0489	36.6441	-0.026628	-0.3083
440	-0.049	36.65	-0.029588	-0.3083
441	-0.0492	36.6612	-0.026484	-0.3034
442	-0.0493	36.6666	-0.027438	-0.3034
443	-0.0496	36.677	-0.022266	-0.2496
444	-0.0498	36.682	-0.02315	-0.2496
445	-0.0503	36.6917	-0.015844	-0.1424
446	-0.0505	36.6964	-0.020714	-0.1424
447	-0.051	36.7053	-0.013394	0.0402
448	-0.0512	36.7096	-0.01825	-0.0815
449	-0.0512	36.7178	-0.021226	0.1015
450	-0.0829	36.7257	0.633452	-0.0943
451	-0.0738	36.7293	-0.186532	-0.0943
452	-0.0334	36.6791	-0.836104	16.2726
453	0.0481	36.629	-1.70797	-4.227
454	0.0715	36.5799	-0.561436	-20.4663
455	0.092	36.4762	-0.517576	-25
456	0.1209	36.3103	-0.705334	-13.5996
457	0.1285	36.2564	-0.286464	-12.5031
458	0.1298	36.1926	-0.16384	-6.7253
459	0.1254	36.2137	-0.049708	-6.7253
460	0.1184	36.2304	0.004124	-3.6597
461	0.0994	36.2633	0.253536	-0.8064
462	0.088	36.2767	0.106616	0.5394
463	0.0772	36.2605	0.099552	6.7747
464	0.0557	36.2612	0.325338	2.9251
465	0.0451	36.2692	0.112796	2.9251
466	0.0363	36.2515	0.08135	8.5698
467	0.0206	36.2652	0.228358	3.2562
468	0.0134	36.2773	0.06241	2.4701
469	0.0046	36.2805	0.099598	6.1453
470	0.0019	36.2937	-0.02082	1.9966
471	-0.0013	36.3225	-0.008874	-0.0842
472	-0.0026	36.3359	-0.046042	-0.0842
473	-0.0036	36.35	-0.05137	0.2145
474	-0.0055	36.374	-0.03212	-0.8479
475	-0.0066	36.3858	-0.047328	-0.8479
476	-0.0076	36.3984	-0.048576	-0.3667
477	-0.0098	36.4215	-0.02306	-0.7781
478	-0.0111	36.4328	-0.040058	-0.7781
479	-0.0135	36.4555	-0.016348	-0.1402
480	-0.0147	36.4664	-0.039334	-0.5651
481	-0.016	36.4774	-0.036234	0.0276
482	-0.0187	36.4973	-0.00624	-0.547
483	-0.0202	36.5074	-0.028936	-0.4695
484	-0.0231	36.5261	0.001266	-0.2871
485	-0.0247	36.5352	-0.02328	-0.2871
486	-0.0262	36.5443	-0.023856	0.468
487	-0.0291	36.561	0.006466	-0.1601
488	-0.0307	36.5691	-0.01796	-0.1601
489	-0.0321	36.5772	-0.020478	0.598
490	-0.0348	36.5921	0.007838	-0.0127
491	-0.0362	36.5997	-0.016598	-0.0756
492	-0.0386	36.6135	0.005614	0.0214
493	-0.0397	36.6203	-0.018932	0.0214
494	-0.0407	36.6269	-0.019518	0.5767
495	-0.0426	36.6393	0.000474	-0.0516
496	-0.0435	36.6453	-0.018116	-0.0516
497	-0.0443	36.6513	-0.01875	0.4482
498	-0.0457	36.6625	-0.004996	-0.0324
499	-0.0464	36.6679	-0.017648	-0.0324
500	-0.047	36.6733	-0.018348	0.3114
501	-0.0476	36.6783	-0.017036	-0.0049
502	-0.0486	36.6882	-0.007464	0.0104
503	-0.0491	36.6929	-0.016182	0.0104
504	-0.0495	36.6977	-0.016952	0.2497
505	-0.0499	36.7064	-0.015714	0.0125
506	-0.0516	36.7106	0.012338	0.0125
507	0.071	36.7149	-2.54864	0.0435
508	0.0775	36.6934	-0.232092	-25
509	0.0106	36.5439	1.27584	-25
510	0.0243	36.4767	-0.34487	-5.366
511	0.0809	36.3168	-1.23845	-8.1854
512	0.1048	36.3506	-0.600884	-8.1854
513	0.1248	36.2988	-0.53738	-25
514	0.1402	36.1719	-0.457424	-14.5858
515	0.1565	36.1189	-0.488334	-10.9993
516	0.1576	36.1146	-0.188146	-10.9993
517	0.1534	36.1029	-0.082694	-11.772
518	0.1368	36.1432	0.17253	-1.631
519	0.1253	36.1621	0.074924	-1.631
520	0.1135	36.1594	0.085734	4.7496
521	0.0882	36.1664	0.36915	2.3094
522	0.075	36.1745	0.13357	2.5797
523	0.052	36.142	0.34233	3.7756
524	0.0411	36.1576	0.106048	3.7756
525	0.0325	36.1402	0.064558	8.9946
526	0.0246	36.1467	0.054806	3.0875
527	0.0098	36.1853	0.20149	2.0503
528	0.0031	36.2044	0.043448	1.8065
529	-0.002	36.2142	0.014548	5.4736
530	-0.0105	36.2457	0.087858	0.8
531	-0.0142	36.2621	-0.005638	0.8
532	-0.0169	36.278	-0.02368	2.6328
533	-0.0213	36.3079	0.013386	0.2954
534	-0.0232	36.3228	-0.03501	-0.1557
535	-0.0258	36.3508	-0.018934	-0.4389
536	-0.027	36.3639	-0.045674	-0.4389
537	-0.0289	36.3896	-0.029956	-0.7055
538	-0.0299	36.4018	-0.046758	-0.7055
539	-0.0307	36.4143	-0.049664	-0.3126
540	-0.0218	36.437	-0.248568	-0.8053
541	-0.01	36.4481	-0.313448	-0.8053
542	0.0045	36.4443	-0.376238	-5.7779
543	0.0301	36.403	-0.6142	-8.9696
544	0.0381	36.3804	-0.267762	-8.9696
545	0.0418	36.3296	-0.184818	-14.9187
546	0.0414	36.3333	-0.103406	-4.1841
547	0.0379	36.3467	-0.040064	-4.1841
548	0.0326	36.3633	-0.001536	-2.1488
549	0.0262	36.3763	0.02378	-0.5653
550	0.0109	36.3972	0.210742	0.3979
551	0.0023	36.4072	0.081856	1.0308
